user_id,product_id,event_type,timestamp,event_date,product_name,category,price,rating
U1039,P146,view,2025-03-26 11:35:21.080466,2025-03-26,Eggs,Grocery,794.16,3.8
U1047,P110,purchase,2025-04-17 11:34:28.069424,2025-04-17,"MacBook Pro 16""",Laptops,807.76,4.4
U1043,P147,view,2025-03-15 19:36:45.452509,2025-03-15,Milk,Grocery,72.89,3.8
U1475,P131,purchase,2025-04-24 03:17:19.984449,2025-04-24,Adidas Ultraboost,Clothing,561.38,4.4
U1005,P160,cart,2025-04-04 08:40:46.865280,2025-04-04,Butter,Grocery,764.89,4.1
U1260,P159,purchase,2025-03-22 22:41:34.905086,2025-03-22,Yogurt,Grocery,612.88,3.3
U1245,P131,purchase,2025-03-22 10:45:14.069753,2025-03-22,Adidas Ultraboost,Clothing,561.38,4.4
U1346,P156,purchase,2025-02-27 16:17:31.736290,2025-02-27,Carrots,Grocery,505.58,3.4
U1063,P125,view,2025-03-02 12:05:18.807053,2025-03-02,Breville Espresso Machine,Home Appliances,376.48,3.4
U1097,P158,purchase,2025-03-28 14:54:57.773000,2025-03-28,Cereals,Grocery,305.46,4.3
U1003,P145,cart,2025-03-30 20:20:22.813194,2025-03-30,Bananas,Grocery,118.55,4.3
U1273,P147,cart,2025-03-26 14:02:05.525583,2025-03-26,Milk,Grocery,72.89,3.8
U1378,P142,purchase,2025-03-22 14:19:24.620713,2025-03-22,Oats,Grocery,405.41,3.4
U1421,P156,purchase,2025-03-29 17:39:11.268970,2025-03-29,Carrots,Grocery,505.58,3.4
U1350,P138,view,2025-03-02 01:22:20.888798,2025-03-02,Lacoste Polo Shirt,Clothing,915.4,3.9
U1229,P110,purchase,2025-03-17 10:24:11.940068,2025-03-17,"MacBook Pro 16""",Laptops,807.76,4.4
U1451,P148,purchase,2025-03-10 20:04:07.376339,2025-03-10,Rice,Grocery,996.16,4.1
U1115,P111,view,2025-03-30 07:53:07.473139,2025-03-30,Dell XPS 13,Laptops,346.85,3.3
U1429,P108,purchase,2025-03-15 00:20:55.962984,2025-03-15,Realme GT 2 Pro,Phones,228.24,4.2
U1487,P103,cart,2025-04-06 05:22:30.107879,2025-04-06,OnePlus 11,Phones,893.26,3.2
U1194,P110,cart,2025-04-12 02:37:04.283722,2025-04-12,"MacBook Pro 16""",Laptops,807.76,4.4
U1057,P121,purchase,2025-02-27 09:28:40.072838,2025-02-27,LG Washing Machine,Home Appliances,235.62,3.6
U1127,P153,purchase,2025-03-10 22:57:20.540549,2025-03-10,Canned Beans,Grocery,120.44,3.9
U1392,P154,view,2025-03-15 09:04:03.716070,2025-03-15,Frozen Peas,Grocery,459.19,4.9
U1153,P130,view,2025-04-15 21:53:06.397635,2025-04-15,Nike Air Max,Clothing,989.63,4.3
U1109,P100,purchase,2025-03-27 23:28:19.974513,2025-03-27,iPhone 14,Phones,643.03,3.1
U1291,P125,view,2025-03-10 11:13:13.818851,2025-03-10,Breville Espresso Machine,Home Appliances,376.48,3.4
U1156,P159,purchase,2025-04-15 05:44:07.943738,2025-04-15,Yogurt,Grocery,612.88,3.3
U1329,P132,purchase,2025-03-25 23:11:21.099052,2025-03-25,Levi’s 501 Jeans,Clothing,844.42,4.6
U1018,P159,cart,2025-04-14 22:43:40.379673,2025-04-14,Yogurt,Grocery,612.88,3.3
U1316,P154,cart,2025-03-22 18:56:04.346662,2025-03-22,Frozen Peas,Grocery,459.19,4.9
U1182,P100,purchase,2025-03-19 06:28:54.929184,2025-03-19,iPhone 14,Phones,643.03,3.1
U1168,P119,cart,2025-03-20 16:32:28.390401,2025-03-20,Razer Blade 15,Laptops,863.09,4.2
U1002,P122,purchase,2025-03-10 18:54:36.690509,2025-03-10,Whirlpool Refrigerator,Home Appliances,88.99,3.5
U1095,P125,cart,2025-04-06 11:16:50.278939,2025-04-06,Breville Espresso Machine,Home Appliances,376.48,3.4
U1051,P127,cart,2025-04-10 22:07:48.006392,2025-04-10,Instant Pot Pressure Cooker,Home Appliances,651.56,4.2
U1043,P133,purchase,2025-04-21 19:29:16.789511,2025-04-21,H&M Casual Shirt,Clothing,236.76,3.1
U1078,P126,view,2025-03-12 23:29:51.481562,2025-03-12,KitchenAid Stand Mixer,Home Appliances,274.31,4.9
U1249,P100,view,2025-03-10 04:04:13.339105,2025-03-10,iPhone 14,Phones,643.03,3.1
U1336,P116,view,2025-03-26 09:21:22.168963,2025-03-26,MacBook Air M2,Laptops,540.87,4.9
U1202,P123,view,2025-04-13 22:13:55.278723,2025-04-13,Bosch Dishwasher,Home Appliances,109.99,3.6
U1219,P157,view,2025-04-26 18:28:00.951452,2025-04-26,Cucumber,Grocery,913.5,4.7
U1415,P117,view,2025-03-04 21:44:53.983903,2025-03-04,Alienware X17,Laptops,384.75,4.1
U1224,P142,purchase,2025-03-23 05:29:37.875708,2025-03-23,Oats,Grocery,405.41,3.4
U1082,P108,cart,2025-03-02 07:30:09.364328,2025-03-02,Realme GT 2 Pro,Phones,228.24,4.2
U1222,P100,cart,2025-04-18 02:18:16.071709,2025-04-18,iPhone 14,Phones,643.03,3.1
U1445,P145,view,2025-03-06 14:12:08.139883,2025-03-06,Bananas,Grocery,118.55,4.3
U1097,P118,view,2025-03-09 15:15:04.503326,2025-03-09,Acer Predator Helios 300,Laptops,831.11,4.2
U1202,P126,purchase,2025-04-17 16:52:07.504992,2025-04-17,KitchenAid Stand Mixer,Home Appliances,274.31,4.9
U1461,P102,view,2025-04-12 12:17:20.218318,2025-04-12,Google Pixel 7,Phones,739.11,4.4
U1101,P160,cart,2025-04-14 19:50:58.874448,2025-04-14,Butter,Grocery,764.89,4.1
U1340,P117,view,2025-03-11 20:17:58.866260,2025-03-11,Alienware X17,Laptops,384.75,4.1
U1250,P135,cart,2025-03-22 20:34:31.590449,2025-03-22,Uniqlo Women’s Dress,Clothing,218.87,4.9
U1349,P145,view,2025-04-21 07:48:25.261127,2025-04-21,Bananas,Grocery,118.55,4.3
U1384,P148,purchase,2025-04-21 23:22:38.117809,2025-04-21,Rice,Grocery,996.16,4.1
U1204,P132,purchase,2025-03-30 10:50:10.270374,2025-03-30,Levi’s 501 Jeans,Clothing,844.42,4.6
U1379,P153,purchase,2025-03-26 07:28:26.242649,2025-03-26,Canned Beans,Grocery,120.44,3.9
U1067,P107,purchase,2025-03-26 09:33:18.397867,2025-03-26,Motorola Edge 30,Phones,653.39,4.1
U1405,P101,view,2025-04-16 01:16:34.688462,2025-04-16,Samsung Galaxy S23,Phones,282.28,3.4
U1176,P132,view,2025-03-05 07:01:11.260682,2025-03-05,Levi’s 501 Jeans,Clothing,844.42,4.6
U1350,P115,view,2025-03-17 13:08:10.167640,2025-03-17,Asus ROG Zephyrus G14,Laptops,809.06,4.5
U1424,P121,cart,2025-04-27 02:44:59.873352,2025-04-27,LG Washing Machine,Home Appliances,235.62,3.6
U1305,P147,view,2025-04-07 02:12:58.077042,2025-04-07,Milk,Grocery,72.89,3.8
U1245,P118,view,2025-03-26 17:59:11.773737,2025-03-26,Acer Predator Helios 300,Laptops,831.11,4.2
U1042,P148,cart,2025-03-17 04:14:23.944560,2025-03-17,Rice,Grocery,996.16,4.1
U1316,P109,purchase,2025-04-07 14:23:17.299111,2025-04-07,Oppo Find X5,Phones,811.34,3.0
U1095,P115,view,2025-03-07 01:55:54.095429,2025-03-07,Asus ROG Zephyrus G14,Laptops,809.06,4.5
U1058,P155,view,2025-04-22 05:39:22.638005,2025-04-22,Grapes,Grocery,877.09,3.5
U1358,P115,purchase,2025-04-05 17:31:43.228229,2025-04-05,Asus ROG Zephyrus G14,Laptops,809.06,4.5
U1219,P112,cart,2025-04-12 21:30:52.190279,2025-04-12,HP Spectre x360,Laptops,957.64,3.7
U1400,P151,view,2025-03-31 13:24:00.129295,2025-03-31,Cheese,Grocery,684.89,4.1
U1373,P132,purchase,2025-04-16 13:01:09.715731,2025-04-16,Levi’s 501 Jeans,Clothing,844.42,4.6
U1096,P154,purchase,2025-03-01 17:19:50.922686,2025-03-01,Frozen Peas,Grocery,459.19,4.9
U1324,P109,view,2025-04-20 00:34:46.699406,2025-04-20,Oppo Find X5,Phones,811.34,3.0
U1067,P125,view,2025-03-16 01:00:51.647385,2025-03-16,Breville Espresso Machine,Home Appliances,376.48,3.4
U1098,P159,view,2025-03-02 18:58:38.070299,2025-03-02,Yogurt,Grocery,612.88,3.3
U1009,P139,view,2025-04-13 09:12:56.013276,2025-04-13,Tommy Hilfiger Sweater,Clothing,272.23,3.5
U1442,P103,cart,2025-03-04 12:41:10.757278,2025-03-04,OnePlus 11,Phones,893.26,3.2
U1268,P119,purchase,2025-03-21 07:34:54.486188,2025-03-21,Razer Blade 15,Laptops,863.09,4.2
U1118,P114,cart,2025-04-26 11:47:30.923346,2025-04-26,Microsoft Surface Laptop 4,Laptops,849.02,4.2
U1245,P103,purchase,2025-03-10 08:26:19.813369,2025-03-10,OnePlus 11,Phones,893.26,3.2
U1329,P103,cart,2025-03-17 14:30:41.838252,2025-03-17,OnePlus 11,Phones,893.26,3.2
U1137,P123,view,2025-04-02 00:01:55.553782,2025-04-02,Bosch Dishwasher,Home Appliances,109.99,3.6
U1179,P145,cart,2025-04-19 21:21:56.308810,2025-04-19,Bananas,Grocery,118.55,4.3
U1163,P157,view,2025-04-05 18:57:41.112507,2025-04-05,Cucumber,Grocery,913.5,4.7
U1020,P100,view,2025-04-27 21:45:12.894495,2025-04-27,iPhone 14,Phones,643.03,3.1
U1381,P120,view,2025-04-14 01:23:02.325601,2025-04-14,Samsung 4K LED TV,Home Appliances,707.53,3.1
U1241,P117,purchase,2025-03-13 06:14:49.629994,2025-03-13,Alienware X17,Laptops,384.75,4.1
U1051,P127,view,2025-04-03 11:49:44.482171,2025-04-03,Instant Pot Pressure Cooker,Home Appliances,651.56,4.2
U1485,P131,cart,2025-04-03 01:41:39.570015,2025-04-03,Adidas Ultraboost,Clothing,561.38,4.4
U1155,P107,view,2025-04-20 04:31:07.536362,2025-04-20,Motorola Edge 30,Phones,653.39,4.1
U1006,P143,purchase,2025-03-16 23:34:26.613771,2025-03-16,Olive Oil,Grocery,997.56,4.0
U1441,P108,cart,2025-04-11 11:44:44.879069,2025-04-11,Realme GT 2 Pro,Phones,228.24,4.2
U1379,P151,cart,2025-03-17 09:03:35.596379,2025-03-17,Cheese,Grocery,684.89,4.1
U1398,P137,purchase,2025-04-17 07:56:43.818026,2025-04-17,Calvin Klein T-Shirt,Clothing,658.88,3.8
U1190,P115,purchase,2025-03-18 17:45:12.114625,2025-03-18,Asus ROG Zephyrus G14,Laptops,809.06,4.5
U1107,P137,cart,2025-03-23 15:26:16.904621,2025-03-23,Calvin Klein T-Shirt,Clothing,658.88,3.8
U1454,P106,view,2025-03-23 06:26:17.548599,2025-03-23,iPhone 13,Phones,36.27,3.4
U1380,P138,view,2025-03-29 23:34:38.564921,2025-03-29,Lacoste Polo Shirt,Clothing,915.4,3.9
U1300,P158,purchase,2025-03-15 04:05:12.048434,2025-03-15,Cereals,Grocery,305.46,4.3
U1418,P112,view,2025-04-16 05:43:47.835434,2025-04-16,HP Spectre x360,Laptops,957.64,3.7
U1228,P159,view,2025-04-02 14:16:39.758464,2025-04-02,Yogurt,Grocery,612.88,3.3
U1482,P134,purchase,2025-03-24 21:08:41.955870,2025-03-24,Zara Men’s Jacket,Clothing,322.3,3.5
U1154,P146,cart,2025-04-15 13:31:47.119120,2025-04-15,Eggs,Grocery,794.16,3.8
U1389,P112,purchase,2025-03-12 17:10:31.909807,2025-03-12,HP Spectre x360,Laptops,957.64,3.7
U1078,P102,view,2025-04-21 22:21:57.444602,2025-04-21,Google Pixel 7,Phones,739.11,4.4
U1214,P135,purchase,2025-03-11 06:21:34.860598,2025-03-11,Uniqlo Women’s Dress,Clothing,218.87,4.9
U1456,P156,purchase,2025-04-27 06:17:08.578449,2025-04-27,Carrots,Grocery,505.58,3.4
U1433,P158,purchase,2025-04-19 10:17:26.252912,2025-04-19,Cereals,Grocery,305.46,4.3
U1177,P157,cart,2025-03-24 03:19:17.179927,2025-03-24,Cucumber,Grocery,913.5,4.7
U1322,P145,view,2025-03-25 16:16:19.805049,2025-03-25,Bananas,Grocery,118.55,4.3
U1223,P104,cart,2025-04-10 09:59:02.973223,2025-04-10,Xiaomi Redmi Note 12,Phones,427.7,3.1
U1268,P159,purchase,2025-03-21 12:47:12.854355,2025-03-21,Yogurt,Grocery,612.88,3.3
U1404,P101,view,2025-03-06 16:38:09.477109,2025-03-06,Samsung Galaxy S23,Phones,282.28,3.4
U1140,P144,purchase,2025-04-02 19:05:35.494724,2025-04-02,Almonds,Grocery,100.0,3.1
U1148,P102,purchase,2025-03-25 14:12:11.940276,2025-03-25,Google Pixel 7,Phones,739.11,4.4
U1031,P150,purchase,2025-04-08 04:14:33.047614,2025-04-08,Spinach,Grocery,21.37,4.4
U1097,P147,purchase,2025-03-01 22:18:32.290790,2025-03-01,Milk,Grocery,72.89,3.8
U1253,P143,purchase,2025-04-01 23:46:56.670534,2025-04-01,Olive Oil,Grocery,997.56,4.0
U1262,P104,view,2025-03-03 05:44:49.116915,2025-03-03,Xiaomi Redmi Note 12,Phones,427.7,3.1
U1384,P132,cart,2025-04-02 01:57:17.161852,2025-04-02,Levi’s 501 Jeans,Clothing,844.42,4.6
U1399,P124,cart,2025-03-23 00:14:10.883956,2025-03-23,Dyson Vacuum Cleaner,Home Appliances,639.33,3.7
U1139,P113,view,2025-04-28 00:26:30.968837,2025-04-28,Lenovo ThinkPad X1 Carbon,Laptops,101.82,3.2
U1081,P136,view,2025-03-31 01:22:47.416519,2025-03-31,Gucci Sneakers,Clothing,877.6,3.6
U1356,P100,purchase,2025-03-17 05:50:33.780084,2025-03-17,iPhone 14,Phones,643.03,3.1
U1404,P132,cart,2025-03-29 17:17:02.120107,2025-03-29,Levi’s 501 Jeans,Clothing,844.42,4.6
U1362,P146,purchase,2025-04-12 22:08:53.424757,2025-04-12,Eggs,Grocery,794.16,3.8
U1155,P154,view,2025-04-09 14:56:22.351119,2025-04-09,Frozen Peas,Grocery,459.19,4.9
U1362,P117,purchase,2025-03-11 18:56:24.014451,2025-03-11,Alienware X17,Laptops,384.75,4.1
U1087,P114,view,2025-04-05 01:08:39.763884,2025-04-05,Microsoft Surface Laptop 4,Laptops,849.02,4.2
U1121,P118,view,2025-03-05 21:57:01.114964,2025-03-05,Acer Predator Helios 300,Laptops,831.11,4.2
U1075,P160,purchase,2025-03-07 21:29:31.958860,2025-03-07,Butter,Grocery,764.89,4.1
U1474,P108,view,2025-03-11 08:52:05.611251,2025-03-11,Realme GT 2 Pro,Phones,228.24,4.2
U1404,P103,purchase,2025-04-11 08:03:50.670621,2025-04-11,OnePlus 11,Phones,893.26,3.2
U1127,P152,view,2025-04-27 19:53:30.400007,2025-04-27,Chicken Breast,Grocery,274.16,4.3
U1059,P100,purchase,2025-03-04 20:39:46.798541,2025-03-04,iPhone 14,Phones,643.03,3.1
U1323,P138,purchase,2025-04-13 19:15:17.019258,2025-04-13,Lacoste Polo Shirt,Clothing,915.4,3.9
U1166,P105,purchase,2025-03-01 08:20:49.293489,2025-03-01,Samsung Galaxy Z Fold 5,Phones,226.45,4.0
U1452,P135,view,2025-04-26 04:49:41.784007,2025-04-26,Uniqlo Women’s Dress,Clothing,218.87,4.9
U1068,P126,purchase,2025-03-27 09:11:05.497351,2025-03-27,KitchenAid Stand Mixer,Home Appliances,274.31,4.9
U1150,P120,purchase,2025-04-15 05:39:13.219011,2025-04-15,Samsung 4K LED TV,Home Appliances,707.53,3.1
U1320,P152,view,2025-04-09 13:53:54.496747,2025-04-09,Chicken Breast,Grocery,274.16,4.3
U1182,P114,purchase,2025-03-26 13:13:10.729372,2025-03-26,Microsoft Surface Laptop 4,Laptops,849.02,4.2
U1143,P111,view,2025-03-28 20:47:11.896020,2025-03-28,Dell XPS 13,Laptops,346.85,3.3
U1008,P134,purchase,2025-03-28 00:08:37.078080,2025-03-28,Zara Men’s Jacket,Clothing,322.3,3.5
U1444,P149,purchase,2025-02-27 08:17:24.514980,2025-02-27,Tomatoes,Grocery,971.37,4.7
U1298,P106,purchase,2025-03-28 05:46:28.253893,2025-03-28,iPhone 13,Phones,36.27,3.4
U1352,P124,purchase,2025-04-02 09:35:52.438820,2025-04-02,Dyson Vacuum Cleaner,Home Appliances,639.33,3.7
U1131,P155,purchase,2025-04-01 21:58:50.452410,2025-04-01,Grapes,Grocery,877.09,3.5
U1309,P135,view,2025-03-30 18:15:56.020553,2025-03-30,Uniqlo Women’s Dress,Clothing,218.87,4.9
U1226,P114,cart,2025-03-21 03:31:40.543728,2025-03-21,Microsoft Surface Laptop 4,Laptops,849.02,4.2
U1104,P137,purchase,2025-03-27 23:33:40.142130,2025-03-27,Calvin Klein T-Shirt,Clothing,658.88,3.8
U1439,P148,cart,2025-03-11 19:20:05.584470,2025-03-11,Rice,Grocery,996.16,4.1
U1228,P114,purchase,2025-04-17 18:55:28.684424,2025-04-17,Microsoft Surface Laptop 4,Laptops,849.02,4.2
U1222,P123,view,2025-04-21 06:43:09.647583,2025-04-21,Bosch Dishwasher,Home Appliances,109.99,3.6
U1245,P105,cart,2025-03-17 05:29:14.239326,2025-03-17,Samsung Galaxy Z Fold 5,Phones,226.45,4.0
U1235,P111,purchase,2025-03-27 12:17:58.665414,2025-03-27,Dell XPS 13,Laptops,346.85,3.3
U1090,P112,purchase,2025-02-28 02:00:48.732474,2025-02-28,HP Spectre x360,Laptops,957.64,3.7
U1482,P146,view,2025-04-01 07:15:25.320890,2025-04-01,Eggs,Grocery,794.16,3.8
U1144,P101,cart,2025-04-27 08:16:20.047714,2025-04-27,Samsung Galaxy S23,Phones,282.28,3.4
U1453,P111,purchase,2025-04-25 12:37:13.698786,2025-04-25,Dell XPS 13,Laptops,346.85,3.3
U1351,P138,view,2025-03-26 11:08:10.715801,2025-03-26,Lacoste Polo Shirt,Clothing,915.4,3.9
U1073,P104,cart,2025-04-10 22:03:19.134167,2025-04-10,Xiaomi Redmi Note 12,Phones,427.7,3.1
U1232,P158,purchase,2025-03-21 06:03:02.427344,2025-03-21,Cereals,Grocery,305.46,4.3
U1206,P106,purchase,2025-03-30 11:00:17.790864,2025-03-30,iPhone 13,Phones,36.27,3.4
U1070,P146,purchase,2025-04-14 21:37:34.136652,2025-04-14,Eggs,Grocery,794.16,3.8
U1006,P138,view,2025-03-31 18:55:23.017484,2025-03-31,Lacoste Polo Shirt,Clothing,915.4,3.9
U1196,P101,view,2025-03-12 22:00:22.288296,2025-03-12,Samsung Galaxy S23,Phones,282.28,3.4
U1006,P148,purchase,2025-04-19 06:30:30.331229,2025-04-19,Rice,Grocery,996.16,4.1
U1478,P102,view,2025-04-01 18:18:09.836459,2025-04-01,Google Pixel 7,Phones,739.11,4.4
U1394,P105,view,2025-04-06 10:56:35.652603,2025-04-06,Samsung Galaxy Z Fold 5,Phones,226.45,4.0
U1480,P140,purchase,2025-03-17 01:12:46.885273,2025-03-17,Organic Avocados,Grocery,565.75,3.5
U1405,P100,purchase,2025-02-27 03:20:51.325370,2025-02-27,iPhone 14,Phones,643.03,3.1
U1054,P134,purchase,2025-04-12 04:10:41.198864,2025-04-12,Zara Men’s Jacket,Clothing,322.3,3.5
U1173,P154,purchase,2025-03-11 12:15:16.719918,2025-03-11,Frozen Peas,Grocery,459.19,4.9
U1103,P108,cart,2025-03-24 12:30:31.509242,2025-03-24,Realme GT 2 Pro,Phones,228.24,4.2
U1288,P157,cart,2025-03-19 13:37:42.782789,2025-03-19,Cucumber,Grocery,913.5,4.7
U1083,P119,cart,2025-03-17 01:09:37.434564,2025-03-17,Razer Blade 15,Laptops,863.09,4.2
U1079,P115,view,2025-04-27 14:55:54.799442,2025-04-27,Asus ROG Zephyrus G14,Laptops,809.06,4.5
U1354,P117,purchase,2025-03-27 12:34:19.576044,2025-03-27,Alienware X17,Laptops,384.75,4.1
U1063,P101,purchase,2025-04-02 14:25:02.817566,2025-04-02,Samsung Galaxy S23,Phones,282.28,3.4
U1052,P134,view,2025-04-16 10:02:06.170427,2025-04-16,Zara Men’s Jacket,Clothing,322.3,3.5
U1261,P156,purchase,2025-03-08 00:32:25.502214,2025-03-08,Carrots,Grocery,505.58,3.4
U1072,P100,purchase,2025-03-03 12:40:52.406152,2025-03-03,iPhone 14,Phones,643.03,3.1
U1012,P114,cart,2025-03-19 01:58:19.629867,2025-03-19,Microsoft Surface Laptop 4,Laptops,849.02,4.2
U1075,P122,purchase,2025-03-24 18:25:53.955920,2025-03-24,Whirlpool Refrigerator,Home Appliances,88.99,3.5
U1115,P158,purchase,2025-04-16 02:21:12.462689,2025-04-16,Cereals,Grocery,305.46,4.3
U1196,P143,purchase,2025-02-28 20:51:18.769382,2025-02-28,Olive Oil,Grocery,997.56,4.0
U1421,P157,view,2025-03-08 01:10:19.448675,2025-03-08,Cucumber,Grocery,913.5,4.7
U1086,P107,view,2025-04-17 20:15:20.054145,2025-04-17,Motorola Edge 30,Phones,653.39,4.1
U1489,P118,cart,2025-03-03 16:36:23.841650,2025-03-03,Acer Predator Helios 300,Laptops,831.11,4.2
U1315,P121,view,2025-04-16 04:41:18.109742,2025-04-16,LG Washing Machine,Home Appliances,235.62,3.6
U1472,P159,purchase,2025-04-09 13:45:15.398248,2025-04-09,Yogurt,Grocery,612.88,3.3
U1458,P102,purchase,2025-04-23 02:14:22.132596,2025-04-23,Google Pixel 7,Phones,739.11,4.4
U1091,P127,purchase,2025-03-14 01:26:13.976056,2025-03-14,Instant Pot Pressure Cooker,Home Appliances,651.56,4.2
U1307,P111,purchase,2025-03-29 18:48:33.788095,2025-03-29,Dell XPS 13,Laptops,346.85,3.3
U1076,P157,purchase,2025-04-15 06:19:31.614973,2025-04-15,Cucumber,Grocery,913.5,4.7
U1154,P139,purchase,2025-03-12 10:20:14.547301,2025-03-12,Tommy Hilfiger Sweater,Clothing,272.23,3.5
U1178,P156,view,2025-03-17 07:44:06.655310,2025-03-17,Carrots,Grocery,505.58,3.4
U1469,P131,purchase,2025-03-07 22:50:42.066632,2025-03-07,Adidas Ultraboost,Clothing,561.38,4.4
U1477,P116,purchase,2025-04-21 13:24:46.140940,2025-04-21,MacBook Air M2,Laptops,540.87,4.9
U1364,P151,view,2025-04-21 19:07:16.647097,2025-04-21,Cheese,Grocery,684.89,4.1
U1001,P155,purchase,2025-03-17 14:43:18.856982,2025-03-17,Grapes,Grocery,877.09,3.5
U1076,P149,purchase,2025-03-30 11:06:57.920601,2025-03-30,Tomatoes,Grocery,971.37,4.7
U1163,P109,cart,2025-03-26 18:41:40.339934,2025-03-26,Oppo Find X5,Phones,811.34,3.0
U1369,P150,purchase,2025-03-11 22:05:16.126755,2025-03-11,Spinach,Grocery,21.37,4.4
U1244,P152,view,2025-03-23 09:21:35.316157,2025-03-23,Chicken Breast,Grocery,274.16,4.3
U1295,P127,purchase,2025-03-06 11:51:23.795382,2025-03-06,Instant Pot Pressure Cooker,Home Appliances,651.56,4.2
U1142,P109,view,2025-04-03 03:17:59.784383,2025-04-03,Oppo Find X5,Phones,811.34,3.0
U1065,P111,purchase,2025-04-22 23:57:13.076781,2025-04-22,Dell XPS 13,Laptops,346.85,3.3
U1180,P120,cart,2025-04-07 00:06:43.263973,2025-04-07,Samsung 4K LED TV,Home Appliances,707.53,3.1
U1246,P144,purchase,2025-03-16 11:18:59.147032,2025-03-16,Almonds,Grocery,100.0,3.1
U1308,P150,purchase,2025-04-10 17:20:54.952552,2025-04-10,Spinach,Grocery,21.37,4.4
U1070,P151,purchase,2025-03-21 23:44:57.380831,2025-03-21,Cheese,Grocery,684.89,4.1
U1471,P115,cart,2025-04-18 11:42:48.828187,2025-04-18,Asus ROG Zephyrus G14,Laptops,809.06,4.5
U1281,P131,purchase,2025-03-27 17:10:16.982140,2025-03-27,Adidas Ultraboost,Clothing,561.38,4.4
U1252,P134,purchase,2025-04-09 06:23:17.596536,2025-04-09,Zara Men’s Jacket,Clothing,322.3,3.5
U1117,P124,view,2025-03-02 10:46:11.797003,2025-03-02,Dyson Vacuum Cleaner,Home Appliances,639.33,3.7
U1366,P126,purchase,2025-04-27 07:23:11.610496,2025-04-27,KitchenAid Stand Mixer,Home Appliances,274.31,4.9
U1397,P144,purchase,2025-03-26 17:11:07.759218,2025-03-26,Almonds,Grocery,100.0,3.1
U1112,P144,view,2025-04-24 11:25:05.086483,2025-04-24,Almonds,Grocery,100.0,3.1
U1185,P100,view,2025-03-30 09:12:53.566867,2025-03-30,iPhone 14,Phones,643.03,3.1
U1435,P101,cart,2025-04-16 00:44:30.194545,2025-04-16,Samsung Galaxy S23,Phones,282.28,3.4
U1242,P108,purchase,2025-04-23 01:37:31.849680,2025-04-23,Realme GT 2 Pro,Phones,228.24,4.2
U1030,P158,cart,2025-04-23 04:16:55.811238,2025-04-23,Cereals,Grocery,305.46,4.3
U1434,P154,purchase,2025-04-18 04:07:22.102872,2025-04-18,Frozen Peas,Grocery,459.19,4.9
U1419,P108,view,2025-04-24 14:17:28.942675,2025-04-24,Realme GT 2 Pro,Phones,228.24,4.2
U1073,P153,purchase,2025-03-13 14:33:42.808680,2025-03-13,Canned Beans,Grocery,120.44,3.9
U1497,P159,purchase,2025-03-06 05:55:34.549349,2025-03-06,Yogurt,Grocery,612.88,3.3
U1124,P113,purchase,2025-04-25 22:44:12.582023,2025-04-25,Lenovo ThinkPad X1 Carbon,Laptops,101.82,3.2
U1028,P147,view,2025-04-10 22:41:58.651595,2025-04-10,Milk,Grocery,72.89,3.8
U1492,P144,purchase,2025-03-09 00:17:06.158750,2025-03-09,Almonds,Grocery,100.0,3.1
U1193,P146,view,2025-04-02 04:43:59.794126,2025-04-02,Eggs,Grocery,794.16,3.8
U1494,P127,cart,2025-04-19 14:27:01.657452,2025-04-19,Instant Pot Pressure Cooker,Home Appliances,651.56,4.2
U1359,P106,purchase,2025-03-01 21:21:50.705395,2025-03-01,iPhone 13,Phones,36.27,3.4
U1037,P130,purchase,2025-04-23 13:17:56.210939,2025-04-23,Nike Air Max,Clothing,989.63,4.3
U1445,P110,view,2025-03-26 21:36:08.111582,2025-03-26,"MacBook Pro 16""",Laptops,807.76,4.4
U1187,P109,view,2025-03-28 04:55:20.791325,2025-03-28,Oppo Find X5,Phones,811.34,3.0
U1039,P100,purchase,2025-03-23 21:59:01.009957,2025-03-23,iPhone 14,Phones,643.03,3.1
U1416,P126,view,2025-03-12 11:34:35.413776,2025-03-12,KitchenAid Stand Mixer,Home Appliances,274.31,4.9
U1093,P130,purchase,2025-03-20 09:02:23.771536,2025-03-20,Nike Air Max,Clothing,989.63,4.3
U1383,P133,purchase,2025-03-25 01:38:09.563544,2025-03-25,H&M Casual Shirt,Clothing,236.76,3.1
U1153,P130,cart,2025-04-16 14:11:00.417299,2025-04-16,Nike Air Max,Clothing,989.63,4.3
U1172,P128,purchase,2025-04-09 19:16:46.269305,2025-04-09,Ninja Air Fryer,Home Appliances,179.43,4.5
U1355,P100,view,2025-04-13 09:15:15.677210,2025-04-13,iPhone 14,Phones,643.03,3.1
U1079,P103,purchase,2025-04-14 13:29:17.757753,2025-04-14,OnePlus 11,Phones,893.26,3.2
U1016,P138,purchase,2025-04-08 09:55:36.075336,2025-04-08,Lacoste Polo Shirt,Clothing,915.4,3.9
U1257,P110,view,2025-04-21 21:27:21.626914,2025-04-21,"MacBook Pro 16""",Laptops,807.76,4.4
U1426,P127,purchase,2025-04-17 17:16:27.206347,2025-04-17,Instant Pot Pressure Cooker,Home Appliances,651.56,4.2
U1448,P129,purchase,2025-03-06 06:45:25.618149,2025-03-06,Vitamix Blender,Home Appliances,171.77,3.8
U1424,P116,purchase,2025-04-26 09:47:31.249299,2025-04-26,MacBook Air M2,Laptops,540.87,4.9
